ccaa,sexo,nivel_formacion,year,pct_poblacion_nivel_formacion
Madrid,hombre,Primera etapa de Educación Secundaria y similar,2014,21.975
Madrid,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2014,5.05
Madrid,hombre,"Segunda etapa de educación secundaria, con orientación general",2014,18.825
Madrid,mujer,Analfabetos,2014,1.175
Madrid,mujer,Educación primaria,2014,11.799999999999999
Madrid,mujer,Educación superior,2014,36.775
Madrid,mujer,Estudios primarios incompletos,2014,5.9
Madrid,mujer,Primera etapa de Educación Secundaria y similar,2014,21.375
Madrid,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2014,5.2
Madrid,mujer,"Segunda etapa de educación secundaria, con orientación general",2014,17.725
Madrid,hombre,Analfabetos,2015,0.475
Madrid,hombre,Educación primaria,2015,9.725
Madrid,hombre,Educación superior,2015,38.4
Madrid,hombre,Estudios primarios incompletos,2015,3.9
Madrid,hombre,Primera etapa de Educación Secundaria y similar,2015,23.175
Madrid,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2015,5.5
Madrid,hombre,"Segunda etapa de educación secundaria, con orientación general",2015,18.85
Madrid,mujer,Analfabetos,2015,1.025
Madrid,mujer,Educación primaria,2015,11.725
Madrid,mujer,Educación superior,2015,37.5
Madrid,mujer,Estudios primarios incompletos,2015,5.875
Madrid,mujer,Primera etapa de Educación Secundaria y similar,2015,20.925
Madrid,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2015,5.275
Madrid,mujer,"Segunda etapa de educación secundaria, con orientación general",2015,17.724999999999998
Madrid,hombre,Analfabetos,2016,0.475
Madrid,hombre,Educación primaria,2016,9.975
Madrid,hombre,Educación superior,2016,38.25
Madrid,hombre,Estudios primarios incompletos,2016,3.15
Madrid,hombre,Primera etapa de Educación Secundaria y similar,2016,24.125
Madrid,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2016,4.925
Madrid,hombre,"Segunda etapa de educación secundaria, con orientación general",2016,19.1
Madrid,mujer,Analfabetos,2016,1.125
Madrid,mujer,Educación primaria,2016,12.600000000000001
Madrid,mujer,Educación superior,2016,37.175
Madrid,mujer,Estudios primarios incompletos,2016,5.075
Madrid,mujer,Primera etapa de Educación Secundaria y similar,2016,20.85
Madrid,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2016,5.05
Madrid,mujer,"Segunda etapa de educación secundaria, con orientación general",2016,18.125
Madrid,hombre,Analfabetos,2017,0.475
Madrid,hombre,Educación primaria,2017,9.175
Madrid,hombre,Educación superior,2017,38.8
Madrid,hombre,Estudios primarios incompletos,2017,2.75
Madrid,hombre,Primera etapa de Educación Secundaria y similar,2017,23.475
Madrid,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2017,5.7
Madrid,hombre,"Segunda etapa de educación secundaria, con orientación general",2017,19.6
Madrid,mujer,Analfabetos,2017,1.225
Madrid,mujer,Educación primaria,2017,11.525
Madrid,mujer,Educación superior,2017,37.35
Madrid,mujer,Estudios primarios incompletos,2017,4.05
Madrid,mujer,Primera etapa de Educación Secundaria y similar,2017,21.725
Madrid,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2017,5.6
Madrid,mujer,"Segunda etapa de educación secundaria, con orientación general",2017,18.55
Madrid,hombre,Analfabetos,2018,0.45
Madrid,hombre,Educación primaria,2018,9.4
Madrid,hombre,Educación superior,2018,39.05
Madrid,hombre,Estudios primarios incompletos,2018,2.675
Madrid,hombre,Primera etapa de Educación Secundaria y similar,2018,24.799999999999997
Madrid,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2018,5.675
Madrid,hombre,"Segunda etapa de educación secundaria, con orientación general",2018,17.9
Madrid,mujer,Analfabetos,2018,1.075
Madrid,mujer,Educación primaria,2018,11.35
Madrid,mujer,Educación superior,2018,37.375
Madrid,mujer,Estudios primarios incompletos,2018,3.9
Madrid,mujer,Primera etapa de Educación Secundaria y similar,2018,21.275
Madrid,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2018,6.075
Madrid,mujer,"Segunda etapa de educación secundaria, con orientación general",2018,18.95
Madrid,hombre,Analfabetos,2019,0.45
Madrid,hombre,Educación primaria,2019,8.925
Madrid,hombre,Educación superior,2019,40.325
Madrid,hombre,Estudios primarios incompletos,2019,2.275
Madrid,hombre,Primera etapa de Educación Secundaria y similar,2019,23.375
Madrid,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2019,5.25
Madrid,hombre,"Segunda etapa de educación secundaria, con orientación general",2019,19.35
Madrid,mujer,Analfabetos,2019,0.775
Madrid,mujer,Educación primaria,2019,10.725
Madrid,mujer,Educación superior,2019,39.075
Madrid,mujer,Estudios primarios incompletos,2019,4.0
Madrid,mujer,Primera etapa de Educación Secundaria y similar,2019,20.475
Madrid,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2019,6.05
Madrid,mujer,"Segunda etapa de educación secundaria, con orientación general",2019,18.875
Madrid,hombre,Analfabetos,2020,0.525
Madrid,hombre,Educación primaria,2020,8.025
Madrid,hombre,Educación superior,2020,40.95
Madrid,hombre,Estudios primarios incompletos,2020,1.9
Madrid,hombre,Primera etapa de Educación Secundaria y similar,2020,22.95
Madrid,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2020,5.5
Madrid,hombre,"Segunda etapa de educación secundaria, con orientación general",2020,20.15
Madrid,mujer,Analfabetos,2020,0.8500000000000001
Madrid,mujer,Educación primaria,2020,10.275
Madrid,mujer,Educación superior,2020,40.025
Madrid,mujer,Estudios primarios incompletos,2020,3.65
Madrid,mujer,Primera etapa de Educación Secundaria y similar,2020,20.025
Madrid,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2020,6.45
Madrid,mujer,"Segunda etapa de educación secundaria, con orientación general",2020,18.75
Madrid,hombre,Analfabetos,2021,0.5
Madrid,hombre,Educación primaria,2021,7.55
Madrid,hombre,Educación superior,2021,40.9
Madrid,hombre,Estudios primarios incompletos,2021,2.225
Madrid,hombre,Primera etapa de Educación Secundaria y similar,2021,23.825
Madrid,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2021,6.025
Madrid,hombre,"Segunda etapa de educación secundaria, con orientación general",2021,18.975
Madrid,mujer,Analfabetos,2021,0.875
Madrid,mujer,Educación primaria,2021,10.125
Madrid,mujer,Educación superior,2021,40.525
Madrid,mujer,Estudios primarios incompletos,2021,3.2
Madrid,mujer,Primera etapa de Educación Secundaria y similar,2021,20.075
Madrid,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2021,5.9
Madrid,mujer,"Segunda etapa de educación secundaria, con orientación general",2021,19.275
Madrid,hombre,Analfabetos,2022,0.45
Madrid,hombre,Educación primaria,2022,7.65
Madrid,hombre,Educación superior,2022,40.525
Madrid,hombre,Estudios primarios incompletos,2022,1.875
Madrid,hombre,Primera etapa de Educación Secundaria y similar,2022,23.05
Madrid,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2022,6.05
Madrid,hombre,"Segunda etapa de educación secundaria, con orientación general",2022,20.4
Madrid,mujer,Analfabetos,2022,0.65
Madrid,mujer,Educación primaria,2022,11.5
Madrid,mujer,Educación superior,2022,40.975
Madrid,mujer,Estudios primarios incompletos,2022,2.55
Madrid,mujer,Primera etapa de Educación Secundaria y similar,2022,19.575000000000003
Madrid,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2022,5.9
Madrid,mujer,"Segunda etapa de educación secundaria, con orientación general",2022,18.825
Madrid,hombre,Analfabetos,2023,0.55
Madrid,hombre,Educación primaria,2023,8.7
Madrid,hombre,Educación superior,2023,40.45
Madrid,hombre,Estudios primarios incompletos,2023,1.775
Madrid,hombre,Primera etapa de Educación Secundaria y similar,2023,23.4
Madrid,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2023,6.575
Madrid,hombre,"Segunda etapa de educación secundaria, con orientación general",2023,18.65
Madrid,mujer,Analfabetos,2023,0.575
Madrid,mujer,Educación primaria,2023,12.225
Madrid,mujer,Educación superior,2023,40.8
Madrid,mujer,Estudios primarios incompletos,2023,2.6
Madrid,mujer,Primera etapa de Educación Secundaria y similar,2023,19.95
Madrid,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2023,6.075
Madrid,mujer,"Segunda etapa de educación secundaria, con orientación general",2023,17.825
Madrid,hombre,Analfabetos,2024,0.625
Madrid,hombre,Educación primaria,2024,8.925
Madrid,hombre,Educación superior,2024,41.675
Madrid,hombre,Estudios primarios incompletos,2024,1.525
Madrid,hombre,Primera etapa de Educación Secundaria y similar,2024,22.275
Madrid,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2024,6.65
Madrid,hombre,"Segunda etapa de educación secundaria, con orientación general",2024,18.3
Madrid,mujer,Analfabetos,2024,0.675
Madrid,mujer,Educación primaria,2024,11.375
Madrid,mujer,Educación superior,2024,40.75
Madrid,mujer,Estudios primarios incompletos,2024,2.275
Madrid,mujer,Primera etapa de Educación Secundaria y similar,2024,20.35
Madrid,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2024,6.2
Madrid,mujer,"Segunda etapa de educación secundaria, con orientación general",2024,18.375
Madrid,hombre,Analfabetos,2025,0.5
Madrid,hombre,Educación primaria,2025,8.675
Madrid,hombre,Educación superior,2025,42.05
Madrid,hombre,Estudios primarios incompletos,2025,1.875
Madrid,hombre,Primera etapa de Educación Secundaria y similar,2025,21.575
Madrid,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2025,7.2
Madrid,hombre,"Segunda etapa de educación secundaria, con orientación general",2025,18.175
Madrid,mujer,Analfabetos,2025,0.8500000000000001
Madrid,mujer,Educación primaria,2025,11.525
Madrid,mujer,Educación superior,2025,39.85
Madrid,mujer,Estudios primarios incompletos,2025,2.325
Madrid,mujer,Primera etapa de Educación Secundaria y similar,2025,19.45
Madrid,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2025,6.925000000000001
Madrid,mujer,"Segunda etapa de educación secundaria, con orientación general",2025,19.125
Melilla,hombre,Analfabetos,2014,0.8
Melilla,hombre,Educación primaria,2014,11.975
Melilla,hombre,Educación superior,2014,26.725
Melilla,hombre,Estudios primarios incompletos,2014,9.075
Melilla,hombre,Primera etapa de Educación Secundaria y similar,2014,25.75
Melilla,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2014,6.875
Melilla,hombre,"Segunda etapa de educación secundaria, con orientación general",2014,18.775
Melilla,mujer,Analfabetos,2014,4.925000000000001
Melilla,mujer,Educación primaria,2014,14.025
Melilla,mujer,Educación superior,2014,20.225
Melilla,mujer,Estudios primarios incompletos,2014,15.7
Melilla,mujer,Primera etapa de Educación Secundaria y similar,2014,18.975
Melilla,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2014,10.7
Melilla,mujer,"Segunda etapa de educación secundaria, con orientación general",2014,15.375
Melilla,hombre,Analfabetos,2015,1.875
Melilla,hombre,Educación primaria,2015,14.625
Melilla,hombre,Educación superior,2015,25.15
Melilla,hombre,Estudios primarios incompletos,2015,10.25
Melilla,hombre,Primera etapa de Educación Secundaria y similar,2015,28.15
Melilla,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2015,4.1
Melilla,hombre,"Segunda etapa de educación secundaria, con orientación general",2015,15.850000000000001
Melilla,mujer,Analfabetos,2015,8.075000000000001
Melilla,mujer,Educación primaria,2015,16.2
Melilla,mujer,Educación superior,2015,19.775
Melilla,mujer,Estudios primarios incompletos,2015,12.75
Melilla,mujer,Primera etapa de Educación Secundaria y similar,2015,21.2
Melilla,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2015,7.7250000000000005
Melilla,mujer,"Segunda etapa de educación secundaria, con orientación general",2015,14.35
Melilla,hombre,Analfabetos,2016,2.2249999999999996
Melilla,hombre,Educación primaria,2016,14.275
Melilla,hombre,Educación superior,2016,23.95
Melilla,hombre,Estudios primarios incompletos,2016,6.05
Melilla,hombre,Primera etapa de Educación Secundaria y similar,2016,29.4
Melilla,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2016,6.375
Melilla,hombre,"Segunda etapa de educación secundaria, con orientación general",2016,17.725
Melilla,mujer,Analfabetos,2016,6.975
Melilla,mujer,Educación primaria,2016,17.45
Melilla,mujer,Educación superior,2016,21.075
Melilla,mujer,Estudios primarios incompletos,2016,9.875
Melilla,mujer,Primera etapa de Educación Secundaria y similar,2016,22.85
Melilla,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2016,6.425000000000001
Melilla,mujer,"Segunda etapa de educación secundaria, con orientación general",2016,15.45
Melilla,hombre,Analfabetos,2017,2.65
Melilla,hombre,Educación primaria,2017,13.975
Melilla,hombre,Educación superior,2017,24.925
Melilla,hombre,Estudios primarios incompletos,2017,6.449999999999999
Melilla,hombre,Primera etapa de Educación Secundaria y similar,2017,25.5
Melilla,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2017,4.925
Melilla,hombre,"Segunda etapa de educación secundaria, con orientación general",2017,21.525
Melilla,mujer,Analfabetos,2017,6.05
Melilla,mujer,Educación primaria,2017,14.275
Melilla,mujer,Educación superior,2017,23.575
Melilla,mujer,Estudios primarios incompletos,2017,9.225
Melilla,mujer,Primera etapa de Educación Secundaria y similar,2017,23.2
Melilla,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2017,5.8
Melilla,mujer,"Segunda etapa de educación secundaria, con orientación general",2017,17.9
Melilla,hombre,Analfabetos,2018,2.45
Melilla,hombre,Educación primaria,2018,14.225
Melilla,hombre,Educación superior,2018,25.025
Melilla,hombre,Estudios primarios incompletos,2018,3.8
Melilla,hombre,Primera etapa de Educación Secundaria y similar,2018,28.6
Melilla,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2018,8.8
Melilla,hombre,"Segunda etapa de educación secundaria, con orientación general",2018,17.125
Melilla,mujer,Analfabetos,2018,5.875
Melilla,mujer,Educación primaria,2018,15.525
Melilla,mujer,Educación superior,2018,25.875
Melilla,mujer,Estudios primarios incompletos,2018,8.3
Melilla,mujer,Primera etapa de Educación Secundaria y similar,2018,25.525
Melilla,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2018,3.3
Melilla,mujer,"Segunda etapa de educación secundaria, con orientación general",2018,15.6
Melilla,hombre,Analfabetos,2019,2.525
Melilla,hombre,Educación primaria,2019,15.45
Melilla,hombre,Educación superior,2019,23.4
Melilla,hombre,Estudios primarios incompletos,2019,5.55
Melilla,hombre,Primera etapa de Educación Secundaria y similar,2019,27.575
Melilla,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2019,8.5
Melilla,hombre,"Segunda etapa de educación secundaria, con orientación general",2019,17.0
Melilla,mujer,Analfabetos,2019,8.075
Melilla,mujer,Educación primaria,2019,16.2
Melilla,mujer,Educación superior,2019,25.8
Melilla,mujer,Estudios primarios incompletos,2019,7.4
Melilla,mujer,Primera etapa de Educación Secundaria y similar,2019,24.875
Melilla,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2019,7.175
Melilla,mujer,"Segunda etapa de educación secundaria, con orientación general",2019,10.5
Melilla,hombre,Analfabetos,2020,2.525
Melilla,hombre,Educación primaria,2020,15.175
Melilla,hombre,Educación superior,2020,27.8
Melilla,hombre,Estudios primarios incompletos,2020,2.7249999999999996
Melilla,hombre,Primera etapa de Educación Secundaria y similar,2020,23.025
Melilla,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2020,8.65
Melilla,hombre,"Segunda etapa de educación secundaria, con orientación general",2020,20.125
Melilla,mujer,Analfabetos,2020,5.9
Melilla,mujer,Educación primaria,2020,16.275000000000002
Melilla,mujer,Educación superior,2020,29.5
Melilla,mujer,Estudios primarios incompletos,2020,5.225
Melilla,mujer,Primera etapa de Educación Secundaria y similar,2020,22.3
Melilla,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2020,7.2
Melilla,mujer,"Segunda etapa de educación secundaria, con orientación general",2020,13.6
Melilla,hombre,Analfabetos,2021,1.025
Melilla,hombre,Educación primaria,2021,11.525
Melilla,hombre,Educación superior,2021,31.075
Melilla,hombre,Estudios primarios incompletos,2021,3.75
Melilla,hombre,Primera etapa de Educación Secundaria y similar,2021,26.225
Melilla,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2021,6.725
Melilla,hombre,"Segunda etapa de educación secundaria, con orientación general",2021,19.725
Melilla,mujer,Analfabetos,2021,4.85
Melilla,mujer,Educación primaria,2021,16.15
Melilla,mujer,Educación superior,2021,27.825
Melilla,mujer,Estudios primarios incompletos,2021,9.475
Melilla,mujer,Primera etapa de Educación Secundaria y similar,2021,22.35
Melilla,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2021,4.775
Melilla,mujer,"Segunda etapa de educación secundaria, con orientación general",2021,14.575
Melilla,hombre,Analfabetos,2022,1.45
Melilla,hombre,Educación primaria,2022,9.65
Melilla,hombre,Educación superior,2022,28.475
Melilla,hombre,Estudios primarios incompletos,2022,7.55
Melilla,hombre,Primera etapa de Educación Secundaria y similar,2022,26.175
Melilla,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2022,8.35
Melilla,hombre,"Segunda etapa de educación secundaria, con orientación general",2022,18.349999999999998
Melilla,mujer,Analfabetos,2022,5.25
Melilla,mujer,Educación primaria,2022,16.65
Melilla,mujer,Educación superior,2022,28.1
Melilla,mujer,Estudios primarios incompletos,2022,8.6
Melilla,mujer,Primera etapa de Educación Secundaria y similar,2022,21.025
Melilla,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2022,6.275
Melilla,mujer,"Segunda etapa de educación secundaria, con orientación general",2022,14.1
Melilla,hombre,Analfabetos,2023,1.6
Melilla,hombre,Educación primaria,2023,13.1
Melilla,hombre,Educación superior,2023,27.725
Melilla,hombre,Estudios primarios incompletos,2023,3.425
Melilla,hombre,Primera etapa de Educación Secundaria y similar,2023,27.375
Melilla,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2023,8.95
Melilla,hombre,"Segunda etapa de educación secundaria, con orientación general",2023,17.875
Melilla,mujer,Analfabetos,2023,7.425000000000001
Melilla,mujer,Educación primaria,2023,16.025
Melilla,mujer,Educación superior,2023,27.075000000000003
Melilla,mujer,Estudios primarios incompletos,2023,5.875
Melilla,mujer,Primera etapa de Educación Secundaria y similar,2023,20.65
Melilla,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2023,8.675
Melilla,mujer,"Segunda etapa de educación secundaria, con orientación general",2023,14.275
Melilla,hombre,Analfabetos,2024,1.7
Melilla,hombre,Educación primaria,2024,13.6
Melilla,hombre,Educación superior,2024,24.4
Melilla,hombre,Estudios primarios incompletos,2024,1.7750000000000001
Melilla,hombre,Primera etapa de Educación Secundaria y similar,2024,31.4
Melilla,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2024,9.35
Melilla,hombre,"Segunda etapa de educación secundaria, con orientación general",2024,17.725
Melilla,mujer,Analfabetos,2024,7.45
Melilla,mujer,Educación primaria,2024,18.6
Melilla,mujer,Educación superior,2024,28.65
Melilla,mujer,Estudios primarios incompletos,2024,6.45
Melilla,mujer,Primera etapa de Educación Secundaria y similar,2024,22.45
Melilla,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2024,5.7
Melilla,mujer,"Segunda etapa de educación secundaria, con orientación general",2024,10.725
Melilla,hombre,Analfabetos,2025,2.8249999999999997
Melilla,hombre,Educación primaria,2025,12.625
Melilla,hombre,Educación superior,2025,19.975
Melilla,hombre,Estudios primarios incompletos,2025,3.625
Melilla,hombre,Primera etapa de Educación Secundaria y similar,2025,30.675
Melilla,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2025,8.825
Melilla,hombre,"Segunda etapa de educación secundaria, con orientación general",2025,21.425
Melilla,mujer,Analfabetos,2025,7.25
Melilla,mujer,Educación primaria,2025,15.950000000000001
Melilla,mujer,Educación superior,2025,27.075
Melilla,mujer,Estudios primarios incompletos,2025,5.175
Melilla,mujer,Primera etapa de Educación Secundaria y similar,2025,22.7
Melilla,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2025,7.575
Melilla,mujer,"Segunda etapa de educación secundaria, con orientación general",2025,14.3
Murcia,hombre,Analfabetos,2014,2.625
Murcia,hombre,Educación primaria,2014,14.2
Murcia,hombre,Educación superior,2014,21.85
Murcia,hombre,Estudios primarios incompletos,2014,7.475
Murcia,hombre,Primera etapa de Educación Secundaria y similar,2014,33.425
Murcia,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2014,7.85
Murcia,hombre,"Segunda etapa de educación secundaria, con orientación general",2014,12.525
Murcia,mujer,Analfabetos,2014,4.824999999999999
Murcia,mujer,Educación primaria,2014,14.825
Murcia,mujer,Educación superior,2014,21.425
Murcia,mujer,Estudios primarios incompletos,2014,9.775
Murcia,mujer,Primera etapa de Educación Secundaria y similar,2014,28.2
Murcia,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2014,8.55
Murcia,mujer,"Segunda etapa de educación secundaria, con orientación general",2014,12.475
Murcia,hombre,Analfabetos,2015,2.65
Murcia,hombre,Educación primaria,2015,13.65
Murcia,hombre,Educación superior,2015,22.4
Murcia,hombre,Estudios primarios incompletos,2015,7.725
Murcia,hombre,Primera etapa de Educación Secundaria y similar,2015,33.6
Murcia,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2015,7.25
Murcia,hombre,"Segunda etapa de educación secundaria, con orientación general",2015,12.675
Murcia,mujer,Analfabetos,2015,4.825
Murcia,mujer,Educación primaria,2015,13.1
Murcia,mujer,Educación superior,2015,21.975
Murcia,mujer,Estudios primarios incompletos,2015,10.225
Murcia,mujer,Primera etapa de Educación Secundaria y similar,2015,28.5
Murcia,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2015,8.875
Murcia,mujer,"Segunda etapa de educación secundaria, con orientación general",2015,12.5
Murcia,hombre,Analfabetos,2016,2.7
Murcia,hombre,Educación primaria,2016,14.024999999999999
Murcia,hombre,Educación superior,2016,22.075
Murcia,hombre,Estudios primarios incompletos,2016,7.375
Murcia,hombre,Primera etapa de Educación Secundaria y similar,2016,33.025
Murcia,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2016,7.675
Murcia,hombre,"Segunda etapa de educación secundaria, con orientación general",2016,13.125
Murcia,mujer,Analfabetos,2016,4.475
Murcia,mujer,Educación primaria,2016,12.525
Murcia,mujer,Educación superior,2016,23.2
Murcia,mujer,Estudios primarios incompletos,2016,9.35
Murcia,mujer,Primera etapa de Educación Secundaria y similar,2016,30.175
Murcia,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2016,8.975
Murcia,mujer,"Segunda etapa de educación secundaria, con orientación general",2016,11.35
Murcia,hombre,Analfabetos,2017,2.275
Murcia,hombre,Educación primaria,2017,11.975
Murcia,hombre,Educación superior,2017,23.075
Murcia,hombre,Estudios primarios incompletos,2017,7.05
Murcia,hombre,Primera etapa de Educación Secundaria y similar,2017,33.775
Murcia,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2017,7.8
Murcia,hombre,"Segunda etapa de educación secundaria, con orientación general",2017,14.075
Murcia,mujer,Analfabetos,2017,3.75
Murcia,mujer,Educación primaria,2017,12.35
Murcia,mujer,Educación superior,2017,24.3
Murcia,mujer,Estudios primarios incompletos,2017,8.025
Murcia,mujer,Primera etapa de Educación Secundaria y similar,2017,31.25
Murcia,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2017,8.45
Murcia,mujer,"Segunda etapa de educación secundaria, con orientación general",2017,11.95
Murcia,hombre,Analfabetos,2018,2.15
Murcia,hombre,Educación primaria,2018,10.45
Murcia,hombre,Educación superior,2018,24.725
Murcia,hombre,Estudios primarios incompletos,2018,6.35
Murcia,hombre,Primera etapa de Educación Secundaria y similar,2018,35.225
Murcia,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2018,7.775
Murcia,hombre,"Segunda etapa de educación secundaria, con orientación general",2018,13.275
Murcia,mujer,Analfabetos,2018,3.45
Murcia,mujer,Educación primaria,2018,10.075
Murcia,mujer,Educación superior,2018,25.4
Murcia,mujer,Estudios primarios incompletos,2018,7.95
Murcia,mujer,Primera etapa de Educación Secundaria y similar,2018,31.85
Murcia,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2018,8.7
Murcia,mujer,"Segunda etapa de educación secundaria, con orientación general",2018,12.575
Murcia,hombre,Analfabetos,2019,2.925
Murcia,hombre,Educación primaria,2019,10.275
Murcia,hombre,Educación superior,2019,24.025
Murcia,hombre,Estudios primarios incompletos,2019,5.425
Murcia,hombre,Primera etapa de Educación Secundaria y similar,2019,36.900000000000006
Murcia,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2019,8.0
Murcia,hombre,"Segunda etapa de educación secundaria, con orientación general",2019,12.475
Murcia,mujer,Analfabetos,2019,3.6
Murcia,mujer,Educación primaria,2019,10.15
Murcia,mujer,Educación superior,2019,26.85
Murcia,mujer,Estudios primarios incompletos,2019,7.225
Murcia,mujer,Primera etapa de Educación Secundaria y similar,2019,31.15
Murcia,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2019,9.075
Murcia,mujer,"Segunda etapa de educación secundaria, con orientación general",2019,11.925
Murcia,hombre,Analfabetos,2020,2.1
Murcia,hombre,Educación primaria,2020,9.8
Murcia,hombre,Educación superior,2020,24.475
Murcia,hombre,Estudios primarios incompletos,2020,5.65
Murcia,hombre,Primera etapa de Educación Secundaria y similar,2020,35.875
Murcia,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2020,8.225
Murcia,hombre,"Segunda etapa de educación secundaria, con orientación general",2020,13.875
Murcia,mujer,Analfabetos,2020,2.975
Murcia,mujer,Educación primaria,2020,10.025
Murcia,mujer,Educación superior,2020,28.775
Murcia,mujer,Estudios primarios incompletos,2020,6.825
Murcia,mujer,Primera etapa de Educación Secundaria y similar,2020,30.725
Murcia,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2020,8.975
Murcia,mujer,"Segunda etapa de educación secundaria, con orientación general",2020,11.725
Murcia,hombre,Analfabetos,2021,1.8
Murcia,hombre,Educación primaria,2021,8.9
Murcia,hombre,Educación superior,2021,25.975
Murcia,hombre,Estudios primarios incompletos,2021,5.4
Murcia,hombre,Primera etapa de Educación Secundaria y similar,2021,34.275
Murcia,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2021,8.75
