Comunidades y Ciudades Autónomas	Sexo	Nivel de formación alcanzado	Periodo	Total
08 Castilla - La Mancha	Mujeres	Educación primaria	2020T1	13,7
08 Castilla - La Mancha	Mujeres	Educación primaria	2019T4	13,8
08 Castilla - La Mancha	Mujeres	Educación primaria	2019T3	13,3
08 Castilla - La Mancha	Mujeres	Educación primaria	2019T2	13,0
08 Castilla - La Mancha	Mujeres	Educación primaria	2019T1	13,3
08 Castilla - La Mancha	Mujeres	Educación primaria	2018T4	12,7
08 Castilla - La Mancha	Mujeres	Educación primaria	2018T3	12,5
08 Castilla - La Mancha	Mujeres	Educación primaria	2018T2	12,5
08 Castilla - La Mancha	Mujeres	Educación primaria	2018T1	13,1
08 Castilla - La Mancha	Mujeres	Educación primaria	2017T4	13,0
08 Castilla - La Mancha	Mujeres	Educación primaria	2017T3	13,1
08 Castilla - La Mancha	Mujeres	Educación primaria	2017T2	13,2
08 Castilla - La Mancha	Mujeres	Educación primaria	2017T1	13,0
08 Castilla - La Mancha	Mujeres	Educación primaria	2016T4	13,4
08 Castilla - La Mancha	Mujeres	Educación primaria	2016T3	14,1
08 Castilla - La Mancha	Mujeres	Educación primaria	2016T2	13,8
08 Castilla - La Mancha	Mujeres	Educación primaria	2016T1	14,5
08 Castilla - La Mancha	Mujeres	Educación primaria	2015T4	14,1
08 Castilla - La Mancha	Mujeres	Educación primaria	2015T3	14,6
08 Castilla - La Mancha	Mujeres	Educación primaria	2015T2	14,5
08 Castilla - La Mancha	Mujeres	Educación primaria	2015T1	14,6
08 Castilla - La Mancha	Mujeres	Educación primaria	2014T4	14,6
08 Castilla - La Mancha	Mujeres	Educación primaria	2014T3	14,7
08 Castilla - La Mancha	Mujeres	Educación primaria	2014T2	14,5
08 Castilla - La Mancha	Mujeres	Educación primaria	2014T1	14,5
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2025T4	31,1
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2025T3	30,4
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2025T2	32,0
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2025T1	30,5
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2024T4	30,6
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2024T3	30,2
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2024T2	31,9
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2024T1	30,7
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2023T4	30,1
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2023T3	29,5
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2023T2	30,7
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2023T1	30,6
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2022T4	30,3
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2022T3	29,8
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2022T2	29,6
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2022T1	30,9
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2021T4	29,8
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2021T3	30,6
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2021T2	29,6
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2021T1	30,3
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2020T4	30,7
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2020T3	30,5
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2020T2	31,2
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2020T1	30,1
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2019T4	30,2
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2019T3	30,9
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2019T2	31,3
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2019T1	31,0
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2018T4	31,2
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2018T3	32,0
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2018T2	32,0
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2018T1	31,1
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2017T4	30,7
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2017T3	30,3
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2017T2	30,5
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2017T1	29,8
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2016T4	29,3
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2016T3	29,4
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2016T2	29,7
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2016T1	29,9
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2015T4	29,7
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2015T3	28,4
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2015T2	28,4
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2015T1	28,5
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2014T4	28,3
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2014T3	27,0
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2014T2	27,2
08 Castilla - La Mancha	Mujeres	Primera etapa de Educación Secundaria y similar	2014T1	28,4
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2025T4	13,4
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2025T3	13,8
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2025T2	13,8
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2025T1	14,2
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2024T4	12,2
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2024T3	13,2
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2024T2	12,1
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2024T1	12,9
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2023T4	12,8
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2023T3	12,6
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2023T2	12,6
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2023T1	13,9
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2022T4	12,7
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2022T3	13,1
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2022T2	14,2
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2022T1	13,2
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2021T4	13,4
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2021T3	13,3
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2021T2	13,5
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2021T1	13,9
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2020T4	13,7
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2020T3	12,9
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2020T2	12,1
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2020T1	12,2
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2019T4	11,7
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2019T3	11,4
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2019T2	12,2
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2019T1	12,2
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2018T4	12,4
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2018T3	12,3
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2018T2	12,7
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2018T1	11,9
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2017T4	12,4
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2017T3	12,4
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2017T2	12,6
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2017T1	12,2
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2016T4	11,8
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2016T3	11,6
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2016T2	12,1
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2016T1	11,9
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2015T4	11,5
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2015T3	12,1
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2015T2	12,4
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2015T1	12,4
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2014T4	12,2
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2014T3	12,4
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2014T2	12,1
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria, con orientación general	2014T1	11,1
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2025T4	8,8
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2025T3	8,6
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2025T2	8,4
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2025T1	9,1
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2024T4	8,7
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2024T3	8,5
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2024T2	8,2
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2024T1	9,2
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2023T4	9,0
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2023T3	8,5
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2023T2	8,3
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2023T1	7,5
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2022T4	7,4
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2022T3	7,4
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2022T2	7,8
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2022T1	7,9
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2021T4	7,6
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2021T3	7,8
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2021T2	8,5
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2021T1	7,1
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2020T4	7,5
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2020T3	8,0
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2020T2	8,1
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2020T1	8,2
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2019T4	8,2
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2019T3	8,1
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2019T2	7,7
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2019T1	7,8
08 Castilla - La Mancha	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2018T4	7,5
